Date;Time;Serial no.;Vmeasure0;Imeasure0;Vmeasure1;Imeasure1;Vmeasure2;Imeasure2;Vmeasure3;Imeasure3;Vmeasure4;Imeasure4;Vmeasure5;Imeasure5;Vmeasure6;Imeasure6;Vmeasure7;Imeasure7;Temperature
2015-06-17;16:26:10.805;720510;473.486;3.22715e-07;0.187974;3.34178e-09;0.160025;3.49179e-09;0.17957;4.02136e-09;0.181037;4.53716e-09;0.0480033;3.22437e-09;0.18156;3.28447e-09;0.227846;3.95955e-09;31.0
2015-06-17;16:26:11.414;720510;479.277;3.2239e-07;0.187974;3.34244e-09;0.160025;3.48991e-09;0.17957;4.02177e-09;0.181037;4.53424e-09;0.0480033;3.22392e-09;0.18156;3.28198e-09;0.227846;3.95949e-09;31.0
2015-06-17;16:26:12.014;720510;485.877;3.2212e-07;0.187974;3.34121e-09;0.160025;3.4866e-09;0.17957;4.02092e-09;0.181037;4.53404e-09;0.0480033;3.22405e-09;0.18156;3.28197e-09;0.227846;3.95955e-09;31.0
2015-06-17;16:26:12.621;720510;491.457;3.15985e-07;0.187974;3.34264e-09;0.160025;3.48595e-09;0.17957;4.02169e-09;0.181037;4.53379e-09;0.0480033;3.22559e-09;0.18156;3.28326e-09;0.227846;3.96016e-09;31.0
2015-06-17;16:26:13.524;720510;501.032;3.18439e-07;0.187974;3.34288e-09;0.160025;3.48853e-09;0.17957;4.02131e-09;0.181037;4.53294e-09;0.0480033;3.22531e-09;0.18156;3.28741e-09;0.227846;3.95847e-09;31.0
2015-06-17;16:26:14.645;720510;511.415;3.14939e-07;0.187974;3.34362e-09;0.160025;3.48603e-09;0.17957;4.02219e-09;0.181037;4.53279e-09;0.0480033;3.22669e-09;0.18156;3.28869e-09;0.227846;3.95952e-09;31.0
2015-06-17;16:26:15.256;720510;517.997;3.1167e-07;0.187974;3.34475e-09;0.160025;3.48709e-09;0.17957;4.02271e-09;0.181037;4.53166e-09;0.0480033;3.22556e-09;0.18156;3.28875e-09;0.227846;3.95918e-09;31.0
2015-06-17;16:26:15.874;720510;523.579;3.13371e-07;0.187974;3.34424e-09;0.160025;3.48762e-09;0.17957;4.02207e-09;0.181037;4.53091e-09;0.0480033;3.22621e-09;0.18156;3.29151e-09;0.227846;3.96036e-09;31.0
2015-06-17;16:26:16.476;720510;530.185;3.08132e-07;0.187974;3.345e-09;0.160025;3.48721e-09;0.17957;4.02252e-09;0.181037;4.53101e-09;0.0480033;3.2267e-09;0.18156;3.29112e-09;0.227846;3.96041e-09;31.0
2015-06-17;16:26:17.096;720510;535.793;3.09831e-07;0.187974;3.34392e-09;0.160025;3.48545e-09;0.17957;4.02336e-09;0.181037;4.5309e-09;0.0480033;3.22638e-09;0.18156;3.29168e-09;0.227846;3.96127e-09;31.0
2015-06-17;16:26:17.692;720510;542.392;3.05577e-07;0.187974;3.34528e-09;0.160025;3.48462e-09;0.17957;4.02648e-09;0.181037;4.53166e-09;0.0480033;3.22897e-09;0.18156;3.29112e-09;0.227846;3.96279e-09;31.0
2015-06-17;16:26:18.296;720510;548.186;3.04314e-07;0.187974;3.34654e-09;0.160025;3.48686e-09;0.17957;4.02704e-09;0.181037;4.52751e-09;0.0480033;3.22906e-09;0.18156;3.28999e-09;0.227846;3.9626e-09;31.0
2015-06-17;16:26:19.177;720510;556.564;3.07848e-07;0.187974;3.34424e-09;0.160025;3.48428e-09;0.17957;4.02457e-09;0.181037;4.52824e-09;0.0480033;3.2312e-09;0.18156;3.28942e-09;0.227846;3.9611e-09;31.0
2015-06-17;16:26:19.836;720510;563.163;3.07531e-07;0.187974;3.34578e-09;0.160025;3.48542e-09;0.17957;4.02348e-09;0.181037;4.52912e-09;0.0480033;3.23109e-09;0.18156;3.28945e-09;0.227846;3.9606e-09;31.0
2015-06-17;16:26:20.542;720510;570.743;2.9549e-07;0.187974;3.34486e-09;0.160025;3.48553e-09;0.17957;4.02383e-09;0.181037;4.52947e-09;0.0480033;3.23176e-09;0.18156;3.28846e-09;0.227846;3.9622e-09;31.0
2015-06-17;16:26:21.138;720510;577.336;2.95087e-07;0.187974;3.34543e-09;0.160025;3.48399e-09;0.17957;4.02457e-09;0.181037;4.52991e-09;0.0480033;3.23288e-09;0.18156;3.28948e-09;0.227846;3.96251e-09;31.0
2015-06-17;16:26:21.752;720510;582.926;2.93872e-07;0.187974;3.34423e-09;0.160025;3.48669e-09;0.17957;4.02358e-09;0.181037;4.52951e-09;0.0480033;3.23251e-09;0.18156;3.2879e-09;0.227846;3.96222e-09;31.0
2015-06-17;16:26:22.354;720510;588.532;2.95524e-07;0.187974;3.34499e-09;0.160025;3.48561e-09;0.17957;4.02437e-09;0.181037;4.53004e-09;0.0480033;3.23295e-09;0.18156;3.28857e-09;0.227846;3.96347e-09;31.0
